header,link,time
ชัวร์ก่อนแชร์: “มารายห์ แคร์รี” จัดฉากฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-708842,02/06/2564 15:34
ชัวร์ก่อนแชร์: วัคซีน Sinovac ไม่น่าเชื่อถือ ผลข้างเคียงเหมือนยาหลอก จริงหรือ?,https://tna.mcot.net/latest-news-709220,03/06/2564 03:16
ชัวร์ก่อนแชร์: วัคซีน AstraZeneca ทำให้เกิดรอยช้ำทั้งแขน จริงหรือ?,https://tna.mcot.net/latest-news-709670,03/06/2564 18:35
ชัวร์ก่อนแชร์: ยาคุมกำเนิดทำให้เกิดลิ่มเลือดอุดตันมากกว่าวัคซีนโควิด19 จริงหรือ?,https://tna.mcot.net/latest-news-709755,04/06/2564 05:01
ชัวร์ก่อนแชร์ : ไม่ควรทิ้ง “หน้ากากอนามัย” ในขวด PET จริงหรือ ?,https://tna.mcot.net/sureandshare-710169,04/06/2564 16:50
ชัวร์ก่อนแชร์: มีอนุภาคนาโนในวัคซีน ช่วยชี้เป้าผู้รับวัคซีนผ่านระบบ 5G จริงหรือ?,https://tna.mcot.net/latest-news-710269,04/06/2564 17:37
ชัวร์ก่อนแชร์: วัคซีน AstraZeneca ไม่ป้องกันการตายจากโควิดกลายพันธุ์ จริงหรือ?,https://tna.mcot.net/latest-news-710481,05/06/2564 04:20
ชัวร์ก่อนแชร์: วัคซีนโควิด 19 ของ Pfizer ทำให้สตรีเป็นหมัน จริงหรือ?,https://tna.mcot.net/latest-news-712083,07/06/2564 19:23
ชัวร์ก่อนแชร์: ชาวอเมริกันอ่อนแอลงเรื่อยๆ เพราะวัคซีน จริงหรือ?,https://tna.mcot.net/latest-news-712188,08/06/2564 03:31
ชัวร์ก่อนแชร์: วัคซีนโควิด 19 ได้ผลที่สุดเมื่อฉีดที่อวัยวะเพศชาย จริงหรือ?,https://tna.mcot.net/latest-news-712850,08/06/2564 18:26
ชัวร์ก่อนแชร์: ห้ามผู้รับวัคซีนมีเพศสัมพันธ์เป็นเวลาหนึ่งเดือน จริงหรือ?,https://tna.mcot.net/latest-news-713086,09/06/2564 02:38
ชัวร์ก่อนแชร์ : ควรเลิกกินน้ำแข็งเพราะเชื้อไวรัสโควิด-19 อยู่ได้นาน จริงหรือ ?,https://tna.mcot.net/sureandshare-713664,09/06/2564 17:06
ชัวร์ก่อนแชร์: ห้ามดื่มสุราเป็นเวลา 5 เดือนหลังจากฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-713705,09/06/2564 19:41
ชัวร์ก่อนแชร์: ผู้ชายควรนำเชื้ออสุจิไปแช่แข็งก่อนฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-713973,10/06/2564 02:24
ชัวร์ก่อนแชร์: สตรีไม่ควรตั้งครรภ์ 2 เดือน หลังฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-714524,10/06/2564 18:18
ชัวร์ก่อนแชร์: วัคซีนโควิด 19 ชนิด mRNA ทำให้เกิดอาการสั่นรุนแรง จริงหรือ?,https://tna.mcot.net/latest-news-714725,11/06/2564 03:19
ชัวร์ก่อนแชร์: วัคซีนโควิด 19 ทำให้รสนิยมทางเพศเบี่ยงเบน จริงหรือ?,https://tna.mcot.net/latest-news-715199,11/06/2564 17:09
ชัวร์ก่อนแชร์: ยอดตายจากวัคซีนปี 2021 มากกว่าทั้งทศวรรษเกือบ 2 เท่า จริงหรือ?,https://tna.mcot.net/latest-news-715449,12/06/2564 05:26
ชัวร์ก่อนแชร์: ไต้หวันได้รับวัคซีน AstraZeneca ใกล้หมดอายุจากเกาหลีใต้ จริงหรือ?,https://tna.mcot.net/latest-news-716698,14/06/2564 16:33
ชัวร์ก่อนแชร์ : เตือนฉีดยาชา-ทำฟัน หลังรับวัคซีนโควิด-19 ทำให้ตายได้ จริงหรือ ?,https://tna.mcot.net/sureandshare-716919,14/06/2564 18:40
ชัวร์ก่อนแชร์: ภูมิคุ้มกันหมู่ไม่มีทางเกิดขึ้น จนกว่าทุกคนจะฉีดวัคซีน จริงหรือ?,https://tna.mcot.net/latest-news-717032,15/06/2564 00:25
ชัวร์ก่อนแชร์: วัคซีนโควิด 19 ทำให้เม็ดเลือดขาวเพิ่มขึ้นผิดปกติ จริงหรือ?,https://tna.mcot.net/latest-news-717795,15/06/2564 17:20
ชัวร์ก่อนแชร์ : ภาพศพกองรวมกับปลา เป็นศพชาวอินเดียที่ติดเชื้อโควิด-19 จริงหรือ ?,https://tna.mcot.net/latest-news-717855,15/06/2564 20:26
ชัวร์ก่อนแชร์: ผู้รับวัคซีนจะเสียชีวิตในไม่กี่เดือนจาก พายุไซโตไคน์ จริงหรือ?,https://tna.mcot.net/latest-news-717998,16/06/2564 04:21
ชัวร์ก่อนแชร์: โอกาสเสียชีวิตจากวัคซีน AstraZeneca สูงกว่าโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-718784,16/06/2564 22:50
ชัวร์ก่อนแชร์: อังกฤษเกิดผลข้างเคียงจากวัคซีน AstraZeneca กว่าแสนครั้ง จริงหรือ?,https://tna.mcot.net/latest-news-718829,17/06/2564 04:37
ชัวร์ก่อนแชร์: ไวรัสโควิด 19 กลายพันธุ์ทำให้ตับอักเสบ จริงหรือ?,https://tna.mcot.net/latest-news-719531,17/06/2564 21:00
ชัวร์ก่อนแชร์: กาชาดสหรัฐฯ ไม่รับบริจาคพลาสม่าจากผู้ฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-719598,18/06/2564 03:13
ชัวร์ก่อนแชร์:ช่วง1เดือนครึ่ง หลังฉีดวัคซีนโควิด ภูมิคุ้มกันลดต่ำลงมาก จริงหรือ?,https://tna.mcot.net/sureandshare-721844,21/06/2564 15:51
ชัวร์ก่อนแชร์: WHO ไม่ยอมรับ”วัคซีนพาสปอร์ต”เพราะวัคซีนไม่ป้องกันโคว,https://tna.mcot.net/latest-news-721919,21/06/2564 16:14
ชัวร์ก่อนแชร์: สารโลหะหนักในวัคซีนโควิด 19 ใช้เป็น “วัคซีนพาสปอร์ต”,https://tna.mcot.net/latest-news-722193,22/06/2564 04:30
ชัวร์ก่อนแชร์: นิวซีแลนด์และเวียดนามแก้ปัญหาโควิด 19 โดยไม่ล็อกดาวน์ จริงหรือ?,https://tna.mcot.net/latest-news-722979,22/06/2564 20:25
ชัวร์ก่อนแชร์: การล็อกดาวน์ไม่ช่วยให้การเสียชีวิตจากโควิด 19 ลดลง จริงหรือ?,https://tna.mcot.net/latest-news-723025,23/06/2564 05:02
ชัวร์ก่อนแชร์: เด็กอายุ 5 ถึง 9 ขวบไม่ติดโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-723598,23/06/2564 18:03
ชัวร์ก่อนแชร์: AstraZeneca หยุดทดลองวัคซีน หลังพบเด็กเป็นโรคไหลตาย จริงหรือ?,https://tna.mcot.net/latest-news-723840,24/06/2564 02:58
ชัวร์ก่อนแชร์: ผอ.WHO ยุโรปบอกโควิด 19 ใกล้สิ้นสุด วัคซีนไม่จำเป็นแล้ว จริงหรือ?,https://tna.mcot.net/latest-news-724598,24/06/2564 20:49
ชัวร์ก่อนแชร์: อาการข้างเคียงของวัคซีน Pfizer คือ การเสียชีวิต จริงหรือ?,https://tna.mcot.net/latest-news-724659,25/06/2564 04:11
ชัวร์ก่อนแชร์ : หลังฉีดแอสตร้าฯ ต้องเฝ้าระวังลิ่มเลือดอุดตัน 5-28 วัน จริงหรือ?,https://tna.mcot.net/sureandshare-725266,25/06/2564 17:42
ชัวร์ก่อนแชร์: ห้ามมีเพศสัมพันธ์กับผู้ฉีดวัคซีนโควิด 19 จริงหรือ?,https://tna.mcot.net/latest-news-725326,25/06/2564 20:24
